genome1	genome2	blastANI
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	79.6294
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.593
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.3321
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	79.8171
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	79.7763
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	79.5489
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.2789
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.4754
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.8785
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.5645
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.1317
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.1271
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	81.7137
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.0814
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.6852
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.6965
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.1472
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.1292
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.9641
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.5723
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.6034
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.9335
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.3724
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.1042
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.2994
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.0385
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.8626
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.071
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.0742
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	83.3532
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.2748
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.546
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	84.5366
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	80.9084
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	80.9225
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.8785
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.5428
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.1563
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	84.4728
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.2867
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.2725
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.4827
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.0004
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.3403
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	84.9638
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	84.6936
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.9778
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.0443
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.2962
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	84.3242
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	84.5338
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.6508
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.7156
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	83.1163
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.093
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	81.1821
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.9507
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.3927
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.1968
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	83.3533
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.8156
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.5473
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.7416
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.1472
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.5109
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	83.6721
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	83.5715
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.9739
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.8412
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.4849
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	83.6861
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	83.2089
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.7933
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.1161
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.422
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	84.1752
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.3349
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.6815
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.6826
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.0768
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.6995
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	91.2179
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.6454
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	82.1066
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	91.5911
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.3715
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.2321
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.0835
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.2622
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	94.0579
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.1498
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.1786
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	79.4827
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	80.3641
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	79.4305
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.2897
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	79.9584
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	79.5758
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	79.547
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.0973
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	79.7461
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	79.4968
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.7511
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	79.805
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	79.71
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	79.5601
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.4208
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.3229
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	79.7969
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	79.7434
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	79.5137
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	80.8781
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	80.5835
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.8921
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.4965
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.128
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	84.5701
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.1658
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.0554
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.3992
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.9371
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.11
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	87.94
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	84.6033
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.9733
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.9382
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.0256
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	84.1491
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	88.4681
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	81.0698
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.9909
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	81.4705
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.1557
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	80.8675
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.4365
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.486
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.6442
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.1429
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.5276
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.3774
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.8586
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.4768
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	86.1258
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.3792
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.8745
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.116
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.8494
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.498
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.5697
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	80.7195
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.22
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	84.1607
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.3181
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.7421
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	84.4004
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	80.9772
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.7636
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.8053
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.0214
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	83.9235
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.8335
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	80.6448
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	82.5147
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.3045
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	80.8082
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.082
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.1991
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.2962
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.9824
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.231
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.2246
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.7794
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.7512
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.9128
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.1954
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.947
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	80.8888
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	80.9251
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	80.2388
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.6763
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	80.8428
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	79.8734
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.4834
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	80.73
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	80.6341
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.3161
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.0723
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.741
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	80.6706
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.6036
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	80.6541
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	80.7758
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.5336
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.8627
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.4935
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.6184
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.7905
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.2365
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.9367
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.9358
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.1285
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.6704
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.0774
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.2134
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.2222
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	80.9922
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.371
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.7891
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.1272
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	85.1061
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	92.4912
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.8214
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.69
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.0543
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	84.5494
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	84.6157
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	82.6885
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	81.103
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	82.5592
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	82.6748
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.4178
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.3069
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.2381
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.3442
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	82.5444
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.2533
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.3511
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.7904
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	82.1565
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	92.9893
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.3244
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.0939
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.9555
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.2165
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	90.6888
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.2225
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.2278
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.3352
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	80.7655
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	80.7415
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.7143
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.6592
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.3656
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	80.665
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.7097
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	80.682
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	82.0403
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.0728
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.9411
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.8332
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.0613
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.9925
