genome1	genome2	orthoANIu
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	76.3211
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.4225
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	76.7805
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	76.3602
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	76.6462
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	76.4467
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	78.2
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	78.3426
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.9941
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.0625
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	78.0466
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.8613
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	78.6067
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	78.169
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.5338
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.5397
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	78.2779
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.485
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.9905
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.1343
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.5035
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.949
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.5431
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.3206
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.3997
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.9047
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.7856
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.3519
GCF_001941845.1_ASM194184v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.1676
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.7149
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.6082
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.1244
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	83.1744
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.8903
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	78.0485
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.8698
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.751
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.4001
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	83.2014
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.148
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.6154
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.601
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.1784
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.7547
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	83.8543
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	83.45
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.2683
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.7867
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.3777
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	82.8682
GCF_001970135.1_ASM197013v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	83.2526
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.8748
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.2636
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.566
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.7506
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	78.3629
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.7259
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.5255
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.2563
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.7132
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.5769
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.6561
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.7556
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.4023
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.7593
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	82.1572
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	82.0288
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.8382
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.8349
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.5833
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	82.2083
GCF_002300165.1_ASM230016v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.5807
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.3567
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	78.4173
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	78.1824
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	82.5911
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	78.2399
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.8878
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.8444
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	78.3252
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.722
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	90.4745
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.4506
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.4956
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	90.7788
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.7314
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.516
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.9568
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	78.1313
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	93.7096
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.6762
GCF_002551065.1_ASM255106v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.4779
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	76.1062
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	76.8486
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	76.0303
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	76.8669
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	76.4516
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	76.1685
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	76.0733
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	76.7748
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	76.3681
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	75.6943
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	76.2773
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	76.4186
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	76.3922
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	76.1308
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.4378
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	76.5553
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	76.1388
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	76.2191
GCF_003259355.1_ASM325935v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	76.0617
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.817
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	77.8546
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.9036
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.4251
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.0633
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	83.3876
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.9391
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.3685
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.4938
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.0012
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.4786
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	87.4508
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	83.6531
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.2384
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.6812
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.2883
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	82.9831
GCF_003977835.1_ASM397783v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	88.0441
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	77.7769
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	79.1878
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	78.7379
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	77.8621
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.5533
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.6803
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.1256
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	76.9702
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.0091
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.2231
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.3065
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	77.8853
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.3837
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	84.713
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.0694
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	77.8767
GCF_004122755.1_ASM412275v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	77.9375
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.7437
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.5473
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.3362
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.9645
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.377
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	82.5064
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.0437
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.3321
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	82.672
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.4347
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.0228
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.7942
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.82
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	82.1943
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	77.9767
GCF_004524875.1_ASM452487v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.0142
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.0583
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.0332
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.6127
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.5923
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	77.9699
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	76.6432
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	77.7281
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.1586
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.4254
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	77.8489
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.8265
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	79.0299
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.1406
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.1905
GCF_004684805.1_ASM468480v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.1058
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	77.4075
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.3687
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.2685
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	77.6848
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	76.3364
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	77.4181
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	77.7514
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	77.6957
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	77.4431
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.0549
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	78.6804
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	77.5551
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	77.6243
GCF_005405925.1_ASM540592v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	77.5377
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.7479
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.2208
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.6701
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	76.8518
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.9018
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.8527
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.3018
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	77.826
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.0327
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.7605
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.4956
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.1551
GCF_005519465.1_ASM551946v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.0923
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.9741
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.2004
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.0967
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.0
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.4738
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	84.1741
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	91.9437
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.0469
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.4814
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.1816
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	83.2444
GCF_005869865.1_ASM586986v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	83.3901
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	80.4772
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	78.0074
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	80.3176
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	80.5531
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	79.3865
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	79.0756
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.4785
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	78.6478
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	80.4354
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	79.0915
GCF_005981935.1_ASM598193v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	79.0465
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.3905
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.5074
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	92.2623
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.6582
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.4898
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.9263
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	78.0755
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	89.7779
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.5097
GCF_009862245.1_ASM986224v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.3261
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	77.1379
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	77.5089
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	77.7403
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	77.5545
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.8233
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	76.8001
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	77.3528
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	77.3794
GCF_009862405.1_ASM986240v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	77.4584
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	79.6755
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.4186
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.1995
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.9681
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.7069
GCF_009865405.1_ASM986540v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	79.4907
